project,revision_num,cr_smell_lack_of_cr,cr_smell_ping_pong,cr_smell_sleeping_reviews,cr_smell_missing_context,cr_smell_large_changesets,cr_smell_review_buddies,at_least_one_cr_smell,is_increased
egit,1763,0,0,0,0,0,1,1,0
egit,1764,0,0,0,0,1,1,1,1
egit,1766,0,1,0,0,0,1,1,0
egit,1767,0,1,0,0,0,1,1,0
egit,1769,0,0,0,0,0,0,0,0
egit,1771,0,1,0,0,0,1,1,0
egit,1778,0,0,0,0,0,0,0,1
egit,1780,0,0,0,0,0,0,0,0
egit,1788,0,0,0,0,0,0,0,0
egit,1789,0,0,0,0,0,0,0,1
egit,1790,0,1,0,0,0,1,1,0
egit,1797,0,0,0,0,0,0,0,0
egit,1798,0,0,0,1,0,0,1,0
egit,1801,0,1,0,0,1,1,1,1
egit,1805,0,0,0,0,0,0,0,0
egit,1806,0,0,0,0,0,0,0,0
egit,1807,0,1,0,0,0,1,1,1
egit,1808,0,0,0,0,0,0,0,0
egit,1816,0,0,0,0,0,1,1,0
egit,1825,0,0,0,0,0,1,1,1
egit,1827,0,0,0,0,0,0,0,0
egit,1834,0,0,0,0,0,1,1,0
egit,1835,0,0,0,0,1,1,1,1
egit,1839,0,0,0,0,0,1,1,0
egit,1840,0,0,0,0,0,0,0,0
egit,1841,0,0,0,0,0,0,0,0
egit,1856,0,0,0,0,0,1,1,1
egit,1866,0,0,0,0,0,1,1,0
egit,1868,0,0,0,0,0,1,1,1
egit,1871,0,0,0,0,0,0,0,0
egit,1872,0,0,0,0,0,0,0,0
egit,1873,0,0,0,0,0,0,0,0
egit,1887,0,0,0,0,0,0,0,0
egit,1896,0,0,0,0,0,0,0,0
egit,1907,0,0,0,1,0,0,1,0
egit,1924,0,1,0,0,0,0,1,0
egit,1928,0,1,0,0,0,0,1,0
egit,1930,0,1,0,0,0,0,1,0
egit,1931,0,0,0,0,0,0,0,0
egit,1932,0,0,0,0,0,0,0,0
egit,1933,0,0,0,0,0,0,0,0
egit,1934,0,0,0,0,0,0,0,0
egit,1935,0,0,0,0,0,0,0,0
egit,1936,0,0,0,1,0,0,1,0
egit,1946,0,0,0,0,0,0,0,0
egit,1950,0,0,0,0,1,1,1,0
egit,1951,0,0,0,0,0,0,0,0
egit,1954,0,0,0,0,0,0,0,1
egit,1955,0,1,0,0,0,1,1,1
egit,1959,0,0,0,1,0,0,1,0
egit,1961,0,1,0,0,1,1,1,1
egit,1962,0,0,0,0,0,0,0,0
egit,1963,0,0,0,0,0,0,0,0
egit,1964,0,0,0,0,0,0,0,0
egit,1965,0,0,0,0,0,0,0,0
egit,1966,0,1,0,0,0,0,1,0
egit,1967,0,1,0,0,0,0,1,0
egit,1969,0,0,0,0,0,0,0,0
egit,1972,0,0,0,0,0,1,1,0
egit,1973,0,1,0,0,0,1,1,0
egit,1974,0,0,0,1,0,1,1,0
egit,1975,0,0,0,0,0,1,1,0
egit,1976,0,0,0,0,0,0,0,0
egit,1987,0,0,0,0,0,1,1,1
egit,1990,0,0,0,0,0,1,1,0
egit,1993,0,0,0,0,0,0,0,0
egit,1994,0,0,0,1,0,0,1,0
egit,1995,0,0,0,1,0,0,1,0
egit,1996,0,0,0,1,0,1,1,0
egit,1997,0,0,0,0,0,0,0,0
egit,1998,0,0,0,0,0,1,1,0
egit,1999,0,1,0,0,0,0,1,0
egit,2000,0,0,0,0,0,1,1,0
egit,2002,0,0,0,0,0,1,1,0
egit,2004,0,0,0,0,0,0,0,0
egit,2005,0,0,0,0,0,1,1,0
egit,2007,0,0,0,0,0,0,0,0
egit,2008,0,0,0,0,0,0,0,0
egit,2010,0,0,0,0,0,0,0,0
egit,2011,0,0,0,1,0,1,1,0
egit,2012,0,0,0,1,0,1,1,0
egit,2016,0,0,0,1,0,0,1,0
egit,2017,0,0,0,0,0,0,0,0
egit,2018,0,0,0,1,0,0,1,0
egit,2019,0,0,0,1,0,0,1,0
egit,2020,0,0,0,1,0,0,1,0
egit,2021,0,0,0,1,0,0,1,0
egit,2024,0,0,0,0,0,0,0,0
egit,2041,0,0,0,0,0,0,0,0
egit,2044,0,0,0,0,0,0,0,0
egit,2045,0,0,0,0,0,0,0,0
egit,2046,0,0,0,1,0,0,1,0
egit,2047,0,0,0,1,0,0,1,0
egit,2050,0,0,0,0,0,0,0,0
egit,2052,0,0,0,1,0,0,1,0
egit,2056,0,1,0,0,0,0,1,0
egit,2060,0,0,0,1,0,0,1,0
egit,2061,0,0,0,1,0,0,1,0
egit,2062,0,0,0,0,0,0,0,0
egit,2077,0,1,0,0,0,1,1,0
egit,2078,0,0,0,0,0,0,0,0
egit,2079,0,0,0,0,0,1,1,0
egit,2080,0,0,0,0,0,0,0,0
egit,2082,0,1,0,1,0,1,1,0
egit,2088,1,0,0,0,0,0,1,0
egit,2089,0,0,0,0,0,0,0,0
egit,2092,0,0,0,0,0,0,0,0
egit,2107,1,0,0,0,0,0,1,0
egit,2108,0,0,0,0,0,0,0,0
egit,2121,0,0,0,0,0,1,1,0
egit,2124,0,1,0,0,0,0,1,0
egit,2128,0,1,0,0,0,1,1,0
egit,2138,0,1,0,0,0,0,1,0
egit,2141,0,1,0,0,1,1,1,1
egit,2147,0,0,0,0,0,1,1,0
egit,2151,0,0,0,0,0,1,1,0
egit,2154,0,0,0,0,0,1,1,1
egit,2162,0,0,0,0,0,1,1,0
egit,2163,0,1,0,0,1,1,1,1
egit,2164,0,0,0,1,0,1,1,0
egit,2165,0,0,0,0,0,0,0,0
egit,2178,0,0,0,0,0,1,1,0
egit,2179,0,1,0,0,0,1,1,0
egit,2180,0,0,0,0,0,0,0,0
egit,2181,0,1,0,0,0,0,1,0
egit,2182,0,0,0,1,0,1,1,0
egit,2186,0,0,0,0,0,0,0,0
egit,2187,0,0,0,0,0,0,0,0
egit,2188,0,1,0,0,0,1,1,0
egit,2190,0,0,0,0,0,0,0,0
egit,2191,0,0,0,0,0,1,1,0
egit,2193,0,0,0,0,0,0,0,0
egit,2194,0,0,0,0,0,0,0,0
egit,2202,0,1,0,0,0,1,1,0
egit,2208,0,1,0,0,0,1,1,0
egit,2209,0,0,0,0,0,1,1,0
egit,2215,0,1,0,0,0,1,1,0
egit,2217,0,1,0,1,0,1,1,0
egit,2218,0,1,0,1,0,1,1,0
egit,2221,0,0,0,1,0,1,1,0
egit,2222,0,1,0,1,0,1,1,0
egit,2224,0,0,0,0,0,1,1,0
egit,2225,0,0,0,0,0,1,1,0
egit,2226,0,0,0,0,0,0,0,1
egit,2227,0,1,0,1,0,1,1,0
egit,2229,0,0,0,0,0,0,0,0
egit,2230,0,0,0,0,0,1,1,0
egit,2232,0,1,0,0,0,1,1,0
egit,2233,0,0,0,0,0,0,0,0
egit,2235,0,1,0,0,0,0,1,0
egit,2238,0,0,0,0,0,0,0,0
egit,2241,0,0,0,0,0,0,0,0
egit,2242,0,0,0,0,0,0,0,0
egit,2243,0,0,0,1,1,0,1,0
egit,2244,0,0,0,1,0,0,1,0
egit,2246,0,1,0,0,0,1,1,1
egit,2247,0,0,0,0,0,0,0,0
egit,2248,0,0,0,0,0,1,1,0
egit,2249,0,0,0,1,1,0,1,0
egit,2250,0,0,0,0,0,0,0,0
egit,2251,0,0,0,1,0,1,1,0
egit,2256,0,0,0,1,0,0,1,0
egit,2257,0,1,0,1,1,0,1,0
egit,2260,0,0,0,0,0,0,0,0
egit,2264,0,0,0,1,0,0,1,0
egit,2265,0,0,0,0,0,1,1,0
egit,2267,0,0,0,0,0,0,0,0
egit,2268,1,0,0,0,0,0,1,0
egit,2270,0,1,0,0,0,0,1,0
egit,2271,0,1,0,0,0,0,1,0
egit,2272,0,0,0,0,0,0,0,0
egit,2273,0,0,0,0,0,0,0,0
egit,2276,0,0,0,0,0,0,0,0
egit,2279,0,0,0,0,0,0,0,0
egit,2280,0,0,0,0,0,0,0,0
egit,2282,0,1,0,0,0,0,1,0
egit,2283,0,1,0,0,1,0,1,1
egit,2284,0,0,0,0,0,1,1,0
egit,2285,0,0,0,0,0,1,1,0
egit,2286,0,0,0,0,0,1,1,0
egit,2288,0,0,0,0,0,0,0,0
egit,2289,0,0,0,0,0,0,0,0
egit,2291,0,0,0,0,1,1,1,0
egit,2296,0,1,0,0,1,1,1,1
egit,2297,0,1,0,0,0,1,1,1
egit,2298,0,0,0,1,0,0,1,0
egit,2300,0,1,0,0,0,0,1,0
egit,2303,0,1,0,0,0,1,1,0
egit,2305,0,1,0,0,0,1,1,0
egit,2306,0,1,0,0,0,0,1,0
egit,2307,0,0,0,0,0,1,1,0
egit,2308,0,1,0,0,0,1,1,0
egit,2313,0,1,0,0,0,1,1,1
egit,2315,0,0,0,0,0,1,1,0
egit,2319,0,1,0,0,0,0,1,1
egit,2320,0,0,0,0,0,1,1,0
egit,2321,0,0,0,0,0,0,0,0
egit,2324,0,0,0,0,0,1,1,0
egit,2329,0,1,0,0,0,1,1,0
egit,2330,0,0,0,0,0,1,1,0
egit,2331,0,0,0,0,0,1,1,0
egit,2332,0,1,0,0,0,1,1,0
egit,2335,0,0,0,0,0,1,1,0
egit,2336,0,0,0,0,0,1,1,0
egit,2338,0,0,0,0,0,1,1,0
egit,2344,0,0,0,0,0,1,1,0
egit,2347,0,0,0,0,0,0,0,0
egit,2349,0,0,0,0,0,0,0,0
egit,2352,0,0,0,0,1,0,1,1
egit,2354,0,1,0,0,0,0,1,0
egit,2355,0,0,0,0,0,1,1,0
egit,2356,0,1,0,1,1,0,1,0
egit,2360,0,0,0,0,0,0,0,1
egit,2370,0,0,0,0,0,1,1,0
egit,2372,0,1,0,0,1,1,1,0
egit,2373,0,0,0,0,0,0,0,0
egit,2374,0,1,0,0,0,0,1,0
egit,2377,0,0,0,0,0,0,0,0
egit,2389,0,0,0,0,0,0,0,0
egit,2390,0,0,0,0,1,1,1,0
egit,2392,0,0,0,0,1,0,1,0
egit,2393,0,0,0,0,0,1,1,0
egit,2394,0,0,0,0,0,1,1,0
egit,2395,0,0,0,0,1,1,1,1
egit,2401,0,0,0,0,0,0,0,1
egit,2404,0,0,0,0,0,0,0,0
egit,2405,0,0,0,0,0,0,0,0
egit,2406,0,0,0,0,0,0,0,0
egit,2407,0,1,0,0,0,0,1,1
egit,2408,0,0,0,0,1,0,1,1
egit,2412,0,0,0,0,0,0,0,0
egit,2413,0,0,0,0,0,0,0,0
egit,2419,0,0,0,0,0,0,0,0
egit,2421,0,0,0,0,1,0,1,0
egit,2422,0,0,0,0,0,0,0,0
egit,2423,0,0,0,1,0,0,1,0
egit,2424,0,1,0,0,0,0,1,0
egit,2434,0,0,0,1,0,0,1,0
egit,2436,0,0,0,0,0,0,0,0
egit,2437,0,0,0,0,0,0,0,0
egit,2442,0,0,0,0,0,0,0,1
egit,2444,0,0,0,0,0,0,0,0
egit,2446,0,0,0,0,0,0,0,0
egit,2447,0,0,0,0,1,0,1,1
egit,2448,0,0,0,0,0,0,0,0
egit,2454,0,0,0,1,0,0,1,0
egit,2455,0,0,0,0,0,0,0,0
egit,2459,0,0,0,0,0,1,1,0
egit,2460,0,0,0,0,0,1,1,0
egit,2465,0,0,0,0,0,0,0,0
egit,2468,0,0,0,0,0,0,0,0
egit,2470,0,0,0,0,0,0,0,0
egit,2471,0,0,0,0,0,0,0,0
egit,2472,0,1,0,0,0,0,1,0
egit,2473,0,0,0,0,0,0,0,0
egit,2474,0,0,0,0,0,1,1,0
egit,2475,0,0,0,0,0,1,1,0
egit,2476,0,0,0,0,0,0,0,0
egit,2477,0,0,0,0,0,1,1,0
egit,2478,0,0,0,0,0,1,1,1
egit,2493,0,0,0,0,0,0,0,0
egit,2494,0,1,0,0,1,1,1,0
egit,2497,0,0,0,0,0,1,1,0
egit,2498,0,0,0,0,0,1,1,0
egit,2499,0,1,0,0,0,1,1,0
egit,2500,0,1,0,0,0,1,1,0
egit,2501,0,0,0,0,0,1,1,0
egit,2503,0,1,0,0,0,1,1,0
egit,2504,0,0,0,1,0,1,1,1
egit,2505,0,0,0,0,0,0,0,1
egit,2506,0,0,0,0,0,0,0,0
egit,2512,0,0,0,0,0,0,0,0
egit,2515,0,1,0,1,0,1,1,0
egit,2517,0,1,0,0,1,1,1,0
egit,2518,0,0,0,0,0,0,0,1
egit,2520,0,0,0,0,0,1,1,0
egit,2521,0,0,0,0,0,1,1,1
egit,2524,0,0,0,0,0,0,0,0
egit,2527,0,0,0,0,0,0,0,0
egit,2528,0,0,0,0,0,0,0,0
egit,2530,0,0,0,0,0,0,0,0
egit,2532,0,0,0,0,0,0,0,0
egit,2533,0,0,0,0,0,0,0,0
egit,2534,0,0,0,0,0,0,0,0
egit,2536,0,0,0,0,0,0,0,1
egit,2548,0,0,0,0,0,0,0,0
egit,2549,0,0,0,0,0,0,0,0
egit,2552,0,0,0,0,0,0,0,0
egit,2553,0,0,0,0,0,0,0,0
egit,2555,0,0,0,0,0,0,0,0
egit,2557,0,0,0,0,0,1,1,1
egit,2559,0,1,0,0,0,1,1,0
egit,2560,0,0,0,0,0,0,0,1
egit,2561,0,1,0,0,0,1,1,1
egit,2563,0,0,0,0,0,0,0,0
egit,2565,0,0,0,0,0,0,0,0
egit,2568,0,0,0,0,0,0,0,0
egit,2569,0,0,0,0,1,1,1,0
egit,2574,0,0,0,1,0,0,1,0
egit,2576,0,0,0,0,0,0,0,0
egit,2577,0,0,0,0,0,0,0,1
egit,2578,0,1,0,1,0,0,1,0
egit,2579,0,0,0,0,0,0,0,0
egit,2580,0,1,0,0,0,1,1,1
egit,2584,0,1,0,0,0,0,1,0
egit,2588,0,0,0,0,0,0,0,0
egit,2589,0,0,0,0,0,0,0,0
egit,2590,0,0,0,0,0,0,0,1
egit,2591,0,0,0,0,0,0,0,0
egit,2593,0,0,0,0,0,0,0,0
egit,2594,0,0,0,0,0,0,0,0
egit,2595,0,0,0,0,0,0,0,0
egit,2598,0,0,0,0,0,0,0,0
egit,2599,0,1,0,0,0,0,1,0
egit,2600,0,1,0,0,0,0,1,1
egit,2601,0,0,0,0,0,0,0,0
egit,2602,0,0,0,1,0,1,1,0
egit,2603,0,0,0,1,0,1,1,0
egit,2607,0,0,0,0,0,0,0,0
egit,2608,0,0,0,0,0,0,0,0
egit,2610,0,0,0,1,0,0,1,0
egit,2612,0,0,0,0,1,0,1,0
egit,2616,0,0,0,1,0,0,1,0
egit,2625,0,0,0,0,0,0,0,1
egit,2626,0,0,0,0,0,0,0,0
egit,2627,0,0,0,0,0,0,0,0
egit,2633,0,0,0,0,0,1,1,0
egit,2634,0,0,0,0,0,0,0,0
egit,2636,0,0,0,1,0,0,1,0
egit,2648,0,0,0,0,0,0,0,0
egit,2650,0,1,0,0,0,0,1,1
egit,2654,0,0,0,1,0,0,1,0
egit,2657,0,0,0,1,0,0,1,0
egit,2665,0,0,0,0,0,0,0,0
egit,2671,0,0,0,1,0,0,1,0
egit,2672,0,0,0,0,0,1,1,0
egit,2676,0,0,0,0,0,0,0,0
egit,2692,0,0,0,0,0,0,0,1
egit,2693,0,0,0,0,0,0,0,0
egit,2694,0,0,0,0,0,0,0,0
egit,2696,0,0,0,0,0,0,0,1
egit,2718,0,0,0,0,0,0,0,0
egit,2724,0,0,0,0,0,0,0,0
egit,2725,0,1,0,0,0,0,1,0
egit,2727,0,1,0,0,1,1,1,1
egit,2735,0,0,0,0,0,1,1,1
egit,2737,0,0,0,0,0,0,0,0
egit,2738,0,0,0,1,0,0,1,0
egit,2740,0,1,0,0,0,1,1,0
egit,2741,0,0,0,0,0,1,1,1
egit,2752,0,0,0,0,0,0,0,0
egit,2755,0,1,0,0,0,0,1,0
egit,2757,0,0,0,1,0,0,1,0
egit,2758,0,0,0,0,0,0,0,0
egit,2761,0,1,0,0,0,0,1,0
egit,2764,0,1,0,0,0,1,1,0
egit,2769,0,0,0,1,0,0,1,0
egit,2771,0,0,0,0,0,1,1,0
egit,2780,0,0,0,0,0,1,1,1
egit,2781,0,0,0,0,0,0,0,0
egit,2784,0,0,0,1,0,0,1,0
egit,2785,0,0,0,0,0,1,1,1
egit,2786,0,0,0,0,0,1,1,0
egit,2788,0,1,0,0,0,0,1,0
egit,2790,0,0,0,0,0,0,0,0
egit,2791,0,0,0,1,0,0,1,0
egit,2793,0,0,0,1,0,0,1,0
egit,2794,0,0,0,1,0,1,1,0
egit,2795,1,0,0,0,0,0,1,0
egit,2796,0,0,0,1,0,0,1,0
egit,2797,0,0,0,0,0,0,0,0
egit,2875,0,0,0,0,0,0,0,1
egit,2876,0,0,0,0,0,0,0,0
egit,2877,0,0,0,0,0,0,0,0
egit,2878,0,0,0,0,0,1,1,0
egit,2879,0,0,0,0,0,1,1,0
egit,2881,0,0,0,0,0,1,1,0
egit,2882,0,0,0,1,0,1,1,0
egit,2883,0,0,0,0,0,0,0,0
egit,2884,0,0,0,1,0,0,1,0
egit,2889,0,0,0,0,0,0,0,0
egit,2897,0,1,0,0,0,1,1,0
egit,2898,0,0,0,0,1,1,1,0
egit,2900,0,0,0,0,0,1,1,0
egit,2901,0,0,0,0,0,0,0,0
egit,2903,0,1,0,0,0,1,1,0
egit,2905,0,0,0,0,0,0,0,0
egit,2909,0,0,0,1,0,1,1,0
egit,2914,0,0,0,1,0,0,1,0
egit,2919,0,0,0,0,0,1,1,0
egit,2923,0,0,0,0,0,1,1,0
egit,2924,0,0,0,1,0,0,1,0
egit,2928,0,1,0,0,1,0,1,1
egit,2931,0,0,0,1,0,1,1,0
egit,2935,0,0,0,0,0,1,1,0
egit,2936,0,1,0,0,1,1,1,1
egit,2940,0,1,0,0,0,1,1,0
egit,2943,0,0,0,0,0,1,1,0
egit,2944,0,0,0,1,0,0,1,0
egit,2945,0,0,0,0,0,0,0,0
egit,2946,0,0,0,0,0,0,0,0
egit,2950,0,0,0,0,0,1,1,1
egit,2952,0,0,0,1,0,0,1,0
egit,2953,0,0,0,0,0,1,1,0
egit,2958,0,0,0,1,0,0,1,0
egit,2960,0,0,0,0,0,0,0,1
egit,2961,0,1,0,0,0,0,1,1
egit,2971,0,0,0,1,0,0,1,0
egit,2972,0,0,0,0,0,0,0,0
egit,2973,0,0,0,1,0,1,1,0
egit,2978,0,0,0,0,0,1,1,0
egit,2980,0,0,0,0,0,0,0,0
egit,2981,0,0,0,0,0,0,0,0
egit,2984,0,0,0,0,0,1,1,0
egit,2985,0,0,0,0,0,0,0,0
egit,2988,0,0,0,0,0,1,1,0
egit,2989,0,0,0,0,0,1,1,0
egit,2990,0,0,0,0,0,1,1,0
egit,2991,0,0,0,1,0,1,1,0
egit,2997,0,0,0,0,0,1,1,0
egit,2999,0,0,0,0,1,1,1,0
egit,3000,0,0,0,0,0,1,1,0
egit,3001,0,0,0,0,0,0,0,0
egit,3004,0,0,0,0,0,0,0,0
egit,3005,0,0,0,0,0,1,1,0
egit,3010,0,0,0,0,0,0,0,0
egit,3011,0,0,0,1,0,0,1,1
egit,3039,0,0,0,0,0,0,0,0
egit,3043,0,0,0,0,0,0,0,0
egit,3071,0,0,0,1,0,0,1,0
egit,3072,0,0,0,1,1,0,1,0
egit,3106,0,1,0,0,1,0,1,1
egit,3118,0,0,0,0,0,1,1,0
egit,3120,0,0,0,0,0,0,0,0
egit,3137,0,0,0,1,0,0,1,0
egit,3138,0,0,0,1,0,0,1,0
egit,3141,0,1,0,0,0,1,1,0
egit,3148,0,1,0,0,0,1,1,0
egit,3149,0,1,0,0,0,1,1,0
egit,3150,0,1,0,0,0,1,1,0
egit,3152,0,0,0,0,0,1,1,1
egit,3153,0,0,0,0,0,1,1,0
egit,3154,0,0,0,1,0,1,1,0
egit,3159,0,0,0,0,0,1,1,0
egit,3160,0,0,0,0,0,1,1,0
egit,3165,0,1,0,0,0,1,1,0
egit,3168,0,1,0,0,0,1,1,0
egit,3169,0,1,0,0,0,1,1,0
egit,3181,0,0,0,0,0,1,1,0
egit,3187,0,1,0,0,0,1,1,0
egit,3188,0,0,0,0,0,0,0,0
egit,3189,0,0,0,0,0,0,0,0
egit,3190,0,0,0,0,1,0,1,0
egit,3191,0,0,0,0,1,0,1,0
egit,3192,0,1,0,1,0,0,1,0
egit,3201,0,0,0,0,0,0,0,0
egit,3204,0,0,0,1,0,0,1,0
egit,3211,0,0,0,0,0,0,0,0
egit,3226,0,0,0,0,0,0,0,0
egit,3235,0,1,0,0,0,1,1,0
egit,3236,0,0,0,0,0,0,0,0
egit,3237,0,1,0,0,0,1,1,0
egit,3238,0,0,0,1,0,0,1,0
egit,3264,0,0,0,0,0,0,0,0
egit,3267,0,0,0,0,0,1,1,0
egit,3282,0,1,0,0,0,0,1,0
egit,3284,0,0,0,0,0,1,1,0
egit,3287,0,1,0,0,0,1,1,0
egit,3288,0,0,0,1,0,1,1,0
egit,3289,0,0,0,0,0,1,1,0
egit,3290,0,0,0,0,0,1,1,0
egit,3292,0,0,0,1,0,1,1,0
egit,3293,0,0,0,0,0,1,1,0
egit,3296,0,0,0,1,0,0,1,0
egit,3297,0,0,0,0,0,0,0,0
egit,3304,0,1,0,0,0,1,1,0
egit,3308,0,0,0,0,0,0,0,0
egit,3309,0,0,0,0,0,0,0,0
egit,3325,0,0,0,0,0,1,1,1
egit,3329,0,1,0,0,0,1,1,0
egit,3330,0,0,0,0,0,0,0,0
egit,3331,0,0,0,1,0,0,1,0
egit,3332,0,0,0,1,0,1,1,0
egit,3333,0,0,0,0,0,1,1,0
egit,3348,0,0,0,0,0,0,0,0
egit,3349,0,1,0,0,0,1,1,0
egit,3354,0,0,0,0,0,0,0,0
egit,3355,0,1,0,1,0,0,1,1
egit,3357,0,0,0,1,0,1,1,0
egit,3358,0,0,0,0,0,1,1,0
egit,3360,0,0,0,0,0,0,0,0
egit,3362,0,1,0,0,0,0,1,1
egit,3369,0,1,0,0,1,1,1,0
egit,3370,0,0,0,0,0,1,1,0
egit,3372,0,0,0,0,0,0,0,0
egit,3383,0,0,0,0,0,1,1,0
egit,3387,0,1,0,0,0,0,1,0
egit,3389,0,1,0,0,0,1,1,0
egit,3390,0,1,0,0,1,1,1,1
egit,3392,0,1,0,0,0,1,1,1
egit,3398,0,1,0,1,0,1,1,0
egit,3399,0,1,0,0,0,1,1,0
egit,3400,0,1,0,0,0,1,1,1
egit,3401,0,0,0,1,0,0,1,0
egit,3402,0,0,0,1,0,1,1,0
egit,3404,0,1,0,0,0,1,1,0
egit,3406,0,0,0,1,0,0,1,0
egit,3407,0,1,0,1,0,0,1,0
egit,3412,0,1,0,0,0,1,1,0
egit,3417,0,0,0,0,0,0,0,0
egit,3418,0,1,0,0,0,0,1,1
egit,3420,0,0,0,0,0,0,0,0
egit,3421,0,1,0,0,0,1,1,1
egit,3428,0,0,0,1,0,0,1,0
egit,3441,0,0,0,0,0,0,0,0
egit,3442,0,0,0,1,0,1,1,0
egit,3444,0,0,0,1,0,1,1,0
egit,3445,0,1,0,1,0,1,1,0
egit,3447,0,0,0,1,0,1,1,1
egit,3454,0,0,0,0,0,0,0,0
egit,3462,0,0,0,1,0,1,1,0
egit,3469,0,1,0,1,0,0,1,0
egit,3472,0,1,0,0,1,1,1,0
egit,3473,0,1,0,0,1,1,1,0
egit,3477,0,0,0,0,0,1,1,0
egit,3478,0,0,0,0,0,1,1,0
egit,3485,0,0,0,1,0,1,1,0
egit,3487,0,0,0,0,0,1,1,0
egit,3488,0,0,0,0,0,0,0,0
egit,3489,0,0,0,0,0,1,1,0
egit,3494,0,0,0,0,0,0,0,0
egit,3496,0,0,0,0,0,0,0,0
egit,3501,0,0,0,0,0,0,0,0
egit,3505,0,1,0,1,0,1,1,0
egit,3509,0,1,0,0,0,1,1,0
egit,3510,0,0,0,0,0,1,1,0
egit,3515,0,0,0,0,0,1,1,0
egit,3520,0,0,0,0,0,1,1,0
egit,3529,0,0,0,0,0,1,1,0
egit,3532,0,1,0,1,0,1,1,0
egit,3539,0,0,0,0,0,0,0,0
egit,3542,0,0,0,0,0,0,0,0
egit,3544,0,0,0,0,0,0,0,0
egit,3545,0,0,0,1,0,1,1,0
egit,3547,1,0,0,1,0,0,1,0
egit,3548,1,0,0,1,0,0,1,0
egit,3551,0,0,0,0,0,1,1,0
egit,3555,0,0,0,0,0,1,1,0
egit,3559,0,1,0,0,0,1,1,0
egit,3563,0,1,0,0,0,1,1,0
egit,3564,0,1,0,0,0,1,1,0
egit,3566,0,0,0,0,0,1,1,0
egit,3574,0,0,0,0,0,1,1,0
egit,3575,0,0,0,0,0,1,1,0
egit,3577,0,1,0,0,1,0,1,0
egit,3604,0,0,0,0,1,0,1,0
egit,3606,0,0,0,0,1,1,1,0
egit,3611,0,0,0,0,0,0,0,0
egit,3612,0,0,0,0,0,1,1,0
egit,3613,0,0,0,1,0,0,1,0
egit,3614,0,0,0,0,0,0,0,0
egit,3615,0,1,0,0,1,0,1,0
egit,3622,0,0,0,0,0,0,0,0
egit,3623,0,0,0,0,0,0,0,0
egit,3625,0,0,0,1,0,0,1,0
egit,3628,1,0,0,0,0,0,1,0
egit,3629,0,1,0,0,0,0,1,0
egit,3635,0,0,0,1,0,0,1,0
egit,3641,0,0,0,0,0,0,0,0
egit,3642,0,0,0,0,0,0,0,0
egit,3643,0,0,0,0,0,0,0,0
egit,3645,0,1,0,0,0,1,1,0
egit,3646,0,1,0,0,0,1,1,0
egit,3647,1,0,0,0,0,0,1,0
egit,3648,0,0,0,0,0,1,1,0
egit,3660,0,1,0,0,0,1,1,0
egit,3665,0,0,0,0,0,0,0,0
egit,3667,0,0,0,0,0,1,1,0
egit,3669,0,0,0,0,0,1,1,0
egit,3670,0,0,0,0,0,1,1,0
egit,3671,0,0,0,0,0,1,1,0
egit,3672,0,0,0,1,0,1,1,0
egit,3673,0,1,0,0,0,1,1,0
egit,3674,0,1,0,0,0,1,1,0
egit,3680,0,1,0,0,1,0,1,1
egit,3683,0,1,0,0,0,1,1,1
egit,3688,0,0,0,0,0,1,1,1
egit,3691,0,1,0,1,0,0,1,0
egit,3692,0,1,0,0,0,0,1,0
egit,3711,0,1,0,0,0,1,1,0
egit,3720,0,1,0,0,0,1,1,0
egit,3724,0,0,0,0,0,0,0,0
egit,3725,0,0,0,0,0,0,0,0
egit,3727,0,1,0,0,0,1,1,0
egit,3728,0,0,0,0,0,1,1,0
egit,3729,0,0,0,1,0,1,1,0
egit,3730,0,0,0,1,0,1,1,0
egit,3734,0,0,0,0,0,0,0,0
egit,3735,0,1,0,0,0,0,1,1
egit,3736,0,0,0,1,0,1,1,0
egit,3737,0,0,0,0,0,1,1,0
egit,3740,0,0,0,0,0,1,1,0
egit,3741,0,0,0,0,0,0,0,0
egit,3742,0,1,0,0,0,0,1,0
egit,3743,0,1,0,0,0,0,1,0
egit,3773,0,1,0,0,0,0,1,0
egit,3780,0,0,0,0,0,1,1,0
egit,3782,0,0,0,0,0,0,0,0
egit,3785,0,0,0,0,0,0,0,0
egit,3787,0,1,0,1,0,1,1,1
egit,3789,0,1,0,1,0,0,1,0
egit,3792,0,0,0,0,0,0,0,1
egit,3796,0,0,0,0,0,0,0,1
egit,3798,0,0,0,0,0,0,0,0
egit,3802,0,0,0,0,0,0,0,0
egit,3810,0,0,0,0,0,0,0,0
egit,3812,0,1,0,0,0,0,1,0
egit,3813,0,1,0,0,0,0,1,0
egit,3814,0,0,0,0,0,0,0,0
egit,3817,0,0,0,0,0,1,1,0
egit,3820,0,1,0,0,1,1,1,0
egit,3821,0,1,0,0,1,1,1,0
egit,3822,0,0,0,0,0,0,0,0
egit,3823,0,0,0,1,0,0,1,0
egit,3825,0,0,0,1,0,0,1,0
egit,3826,0,0,0,1,0,0,1,0
egit,3827,0,0,0,1,0,0,1,0
egit,3829,0,0,0,1,0,0,1,0
egit,3831,0,0,0,0,0,0,0,0
egit,3832,0,0,0,0,0,1,1,1
egit,3833,0,0,0,0,0,0,0,0
